
title,subtitle,description,discount,old_price,new_price,date,images,category
PARKSIDE PERFORMANCE®,"20 V / 12 V / 230 V Akku-Baustellenradio »PBR 36 A1«, ohne Akku und Ladegerät, mit Netzteil","{""Stromversorgung"": ""Netzteil, Akku"", ""Empfangsbereich"": ""DAB / DAB+ / FM / Bluetooth®""}",N/A,N/A,109.00,2025-04-16 12:43:32,"{""images"": [""https://www.lidl.de/assets/gcp79a66a830de9458ea3d9d4af19a511ab.jpg"", ""https://www.lidl.de/assets/gcpbcd442a7940f43f08f215c8356e99f98.jpg"", ""https://www.lidl.de/assets/gcpf1242d01cd37498ab2a40031ca138190.jpg"", ""https://www.lidl.de/assets/gcp79a66a830de9458ea3d9d4af19a511ab.jpg"", ""https://www.lidl.de/assets/gcpbcd442a7940f43f08f215c8356e99f98.jpg"", ""https://www.lidl.de/assets/gcpf1242d01cd37498ab2a40031ca138190.jpg"", ""https://www.lidl.de/assets/gcp79a66a830de9458ea3d9d4af19a511ab.jpg"", ""https://www.lidl.de/assets/gcpbcd442a7940f43f08f215c8356e99f98.jpg"", ""https://www.lidl.de/assets/gcpf1242d01cd37498ab2a40031ca138190.jpg""]}",Multimedia
SILVERCREST®,"PC-Headset Kabellos, mit Ohrpolstern","{""Sound"": ""Stereo"", ""Verbindung"": ""Kabellos"", ""Geeignet für"": ""Windows 7 oder höher, Mac OS 10.11 oder höher, Chrome OS""}",N/A,N/A,19.99,2025-04-16 12:43:32,"{""images"": [""https://www.lidl.de/assets/gcpfbe50452b4664f638e4a8717ae989bb2.jpeg"", ""https://www.lidl.de/assets/gcp82ba94aade534cff8a49344104733a06.jpeg"", ""https://www.lidl.de/assets/gcp13b021b6c4fd47d5a0f65df2cac84122.jpeg"", ""https://www.lidl.de/assets/gcpfbe50452b4664f638e4a8717ae989bb2.jpeg"", ""https://www.lidl.de/assets/gcp82ba94aade534cff8a49344104733a06.jpeg"", ""https://www.lidl.de/assets/gcp13b021b6c4fd47d5a0f65df2cac84122.jpeg"", ""https://www.lidl.de/assets/gcpfbe50452b4664f638e4a8717ae989bb2.jpeg"", ""https://www.lidl.de/assets/gcp82ba94aade534cff8a49344104733a06.jpeg"", ""https://www.lidl.de/assets/gcp13b021b6c4fd47d5a0f65df2cac84122.jpeg""]}",Multimedia
TELEFUNKEN,E-Bike Fat Bike Aufsteiger FM350 26 Zoll schwarz,"{""Reichweite"": ""100 km"", ""Akku"": ""Unterrohr, 16 Ah, 36 V, 576 Wh,"", ""Bremsen"": ""mechanisch""}",-28%,N/A,1865.90,2025-04-16 12:43:32,"{""images"": [""https://www.lidl.de/assets/gcp388a7b4b55804dc49c3a35e6756660ce.jpeg"", ""https://www.lidl.de/assets/gcp6ddac00b9c7c445e8bca0f3d20b1e12d.jpeg"", ""https://www.lidl.de/assets/gcpd0a8c93e03094d5cb91bdc35f90dd2f3.jpeg"", ""https://www.lidl.de/assets/gcp388a7b4b55804dc49c3a35e6756660ce.jpeg"", ""https://www.lidl.de/assets/gcp6ddac00b9c7c445e8bca0f3d20b1e12d.jpeg"", ""https://www.lidl.de/assets/gcpd0a8c93e03094d5cb91bdc35f90dd2f3.jpeg"", ""https://www.lidl.de/assets/gcp388a7b4b55804dc49c3a35e6756660ce.jpeg"", ""https://www.lidl.de/assets/gcp6ddac00b9c7c445e8bca0f3d20b1e12d.jpeg"", ""https://www.lidl.de/assets/gcpd0a8c93e03094d5cb91bdc35f90dd2f3.jpeg""]}",Multimedia
VALE,"Balkonkraftwerk ZENDURE, 890 W / 800 W - 2.400 Wh Balkonkraftwerk","{""Maße"": ""je Modul 176,2 x 113,4 x 3,0 cm"", ""Leistung"": ""800 VA""}",-42%,N/A,1099.00,2025-04-16 12:43:32,"{""images"": [""https://www.lidl.de/assets/gcp551d8761719a4160b4d233541131454d.jpg""]}",Multimedia
TELEFUNKEN,"Synergie S600 E-Scooter mit Straßenzulassung ABE, 7,8 Ah / 250 Watt / 25 km / 20 km/h","{""Motorroller Art"": "": Elektroroller"", ""Höchstgeschwindigkeit"": "": 20 km/h"", ""Reichweite"": "": 25 km""}",-48%,N/A,359.00,2025-04-16 12:43:32,"{""images"": [""https://www.lidl.de/assets/gcpde906ae43f6b483bbb8a0410464aacb6.jpeg"", ""https://www.lidl.de/assets/gcpf10f4e176d1d49aa98ac9a00024549d8.jpeg"", ""https://www.lidl.de/assets/gcp2faaf6a2a5a546b0ad3bc978137cb1c5.jpeg"", ""https://www.lidl.de/assets/gcpde906ae43f6b483bbb8a0410464aacb6.jpeg"", ""https://www.lidl.de/assets/gcpf10f4e176d1d49aa98ac9a00024549d8.jpeg"", ""https://www.lidl.de/assets/gcp2faaf6a2a5a546b0ad3bc978137cb1c5.jpeg"", ""https://www.lidl.de/assets/gcpde906ae43f6b483bbb8a0410464aacb6.jpeg"", ""https://www.lidl.de/assets/gcpf10f4e176d1d49aa98ac9a00024549d8.jpeg"", ""https://www.lidl.de/assets/gcp2faaf6a2a5a546b0ad3bc978137cb1c5.jpeg""]}",Multimedia
TELEFUNKEN,"E-Bike Cityrad »RC830 Multitalent«, 28 Zoll","{""Reichweite"": ""ca. 100 km"", ""Akku"": ""Sonstiges, 10,4 Ah, 36 V, 374,4 Wh"", ""Bremsen"": ""V-Brake""}",-47%,N/A,946.00,2025-04-16 12:43:32,"{""images"": [""https://www.lidl.de/assets/gcp661283d94cc6473cb52bf528a409fb88.jpeg""]}",Multimedia
Revell,RC Quadrocopter »Pocket Drone«,"{""Merkmal"": "": 720K-Kamera"", ""Funkfrequenz"": "":"", ""Altersempfehlung"": "": 14+""}",N/A,N/A,49.99,2025-04-16 12:43:32,"{""images"": [""https://www.lidl.de/assets/gcp5ecaaea5f00f4b4aa60f27d58f2ea55e.jpg"", ""https://www.lidl.de/assets/gcp75f3824ef3d643d694879de8f151479a.jpg"", ""https://www.lidl.de/assets/gcpb472dd27a0954351b412eba314881d4e.jpg"", ""https://www.lidl.de/assets/gcp5ecaaea5f00f4b4aa60f27d58f2ea55e.jpg"", ""https://www.lidl.de/assets/gcp75f3824ef3d643d694879de8f151479a.jpg"", ""https://www.lidl.de/assets/gcpb472dd27a0954351b412eba314881d4e.jpg"", ""https://www.lidl.de/assets/gcp5ecaaea5f00f4b4aa60f27d58f2ea55e.jpg"", ""https://www.lidl.de/assets/gcp75f3824ef3d643d694879de8f151479a.jpg"", ""https://www.lidl.de/assets/gcpb472dd27a0954351b412eba314881d4e.jpg""]}",Multimedia
TELEFUNKEN,E-Bike Urban UH200 28 Zoll aluminiumgrau,"{""Reichweite"": ""100 km"", ""Akku"": ""Unterrohr, 13,2 Ah, 36 V, 475,2 Wh,"", ""Bremsen"": ""hydraulisch""}",-30%,N/A,1187.04,2025-04-16 12:43:32,"{""images"": [""https://www.lidl.de/assets/gcpf42536cba5454075add9cdf27c78856b.jpeg"", ""https://www.lidl.de/assets/gcpf285b8cb74f34003b11ef4472241a484.jpeg"", ""https://www.lidl.de/assets/gcpf456d0ac7b5446d2a0877b4562fb29ea.jpeg"", ""https://www.lidl.de/assets/gcpf42536cba5454075add9cdf27c78856b.jpeg"", ""https://www.lidl.de/assets/gcpf285b8cb74f34003b11ef4472241a484.jpeg"", ""https://www.lidl.de/assets/gcpf456d0ac7b5446d2a0877b4562fb29ea.jpeg"", ""https://www.lidl.de/assets/gcpf42536cba5454075add9cdf27c78856b.jpeg"", ""https://www.lidl.de/assets/gcpf285b8cb74f34003b11ef4472241a484.jpeg"", ""https://www.lidl.de/assets/gcpf456d0ac7b5446d2a0877b4562fb29ea.jpeg""]}",Multimedia
SILVERCREST®,"Zaubertafel »SZT B1«, mit 7 LED-Farben und 2 Lichtmodi","{""Merkmal"": "": mit ausklappbarem Standfuß"", ""Altersempfehlung"": "": 3+""}",N/A,N/A,9.99,2025-04-16 12:43:32,"{""images"": [""https://www.lidl.de/assets/gcp0abee4f10db642bb9c4d1327cb985299.jpg"", ""https://www.lidl.de/assets/gcp57c6f3ce1d0f4e32b3f6d957dbe0f933.jpg"", ""https://www.lidl.de/assets/gcpc485d7640d0445b794e8d65416b657f8.jpg"", ""https://www.lidl.de/assets/gcp0abee4f10db642bb9c4d1327cb985299.jpg"", ""https://www.lidl.de/assets/gcp57c6f3ce1d0f4e32b3f6d957dbe0f933.jpg"", ""https://www.lidl.de/assets/gcpc485d7640d0445b794e8d65416b657f8.jpg"", ""https://www.lidl.de/assets/gcp0abee4f10db642bb9c4d1327cb985299.jpg"", ""https://www.lidl.de/assets/gcp57c6f3ce1d0f4e32b3f6d957dbe0f933.jpg"", ""https://www.lidl.de/assets/gcpc485d7640d0445b794e8d65416b657f8.jpg""]}",Multimedia
TELEFUNKEN,E-Bike Urban UH210 28 Zoll,"{""Reichweite"": ""100 km"", ""Akku"": ""Unterrohr, 11,6 Ah, 36 V, 417,6 Wh,"", ""Bremsen"": ""hydraulisch""}",-25%,N/A,1274.32,2025-04-16 12:43:32,"{""images"": [""https://www.lidl.de/assets/gcpe30507a8eae24ee78cf7739be7ee1ebb.jpeg"", ""https://www.lidl.de/assets/gcp1988f4cf8d1a4edf9c235ba72978691f.jpeg"", ""https://www.lidl.de/assets/gcp1c83ff27ab42459f969285bcb33e47d1.jpeg"", ""https://www.lidl.de/assets/gcpe30507a8eae24ee78cf7739be7ee1ebb.jpeg"", ""https://www.lidl.de/assets/gcp1988f4cf8d1a4edf9c235ba72978691f.jpeg"", ""https://www.lidl.de/assets/gcp1c83ff27ab42459f969285bcb33e47d1.jpeg"", ""https://www.lidl.de/assets/gcpe30507a8eae24ee78cf7739be7ee1ebb.jpeg"", ""https://www.lidl.de/assets/gcp1988f4cf8d1a4edf9c235ba72978691f.jpeg"", ""https://www.lidl.de/assets/gcp1c83ff27ab42459f969285bcb33e47d1.jpeg""]}",Multimedia
SILVERCREST®,"Radio DAB+, mit Alarmfunktion","{""Anschluss"": ""USB"", ""Alarmzeiten"": ""2"", ""Senderspeicherplätze"": ""20""}",N/A,N/A,29.99,2025-04-16 12:43:32,"{""images"": [""https://www.lidl.de/assets/gcp9c2f410e85c048eb8939f6eaa9d77914.jpeg"", ""https://www.lidl.de/assets/gcp303f467657ad40979345ea298b0a14e7.jpeg"", ""https://www.lidl.de/assets/gcp4979c38d46ea41f38a73b311ae45f3de.jpeg"", ""https://www.lidl.de/assets/gcp9c2f410e85c048eb8939f6eaa9d77914.jpeg"", ""https://www.lidl.de/assets/gcp303f467657ad40979345ea298b0a14e7.jpeg"", ""https://www.lidl.de/assets/gcp4979c38d46ea41f38a73b311ae45f3de.jpeg"", ""https://www.lidl.de/assets/gcp9c2f410e85c048eb8939f6eaa9d77914.jpeg"", ""https://www.lidl.de/assets/gcp303f467657ad40979345ea298b0a14e7.jpeg"", ""https://www.lidl.de/assets/gcp4979c38d46ea41f38a73b311ae45f3de.jpeg""]}",Multimedia
Haier,"Weinklimaschrank für 77 Flaschen »HWS77GDAU1«, mit einer UV-undurchlässigen Glastür",N/A,-48%,N/A,819.05,2025-04-16 12:43:32,"{""images"": [""https://www.lidl.de/assets/gcp17b1be8af5f14ca8acc8e5d86be66766.jpg"", ""https://www.lidl.de/assets/gcpa29a41b872ff4e6c8754a3e5501b2f41.jpg"", ""https://www.lidl.de/assets/gcp17b1be8af5f14ca8acc8e5d86be66766.jpg"", ""https://www.lidl.de/assets/gcpa29a41b872ff4e6c8754a3e5501b2f41.jpg"", ""https://www.lidl.de/assets/gcp17b1be8af5f14ca8acc8e5d86be66766.jpg"", ""https://www.lidl.de/assets/gcpa29a41b872ff4e6c8754a3e5501b2f41.jpg""]}",Multimedia
TELEFUNKEN,"E-Bike Urban UH220, Riemenantrieb, 2-Gang Automatik, 28 Zoll titangrau","{""Reichweite"": ""100 km"", ""Akku"": ""Unterrohr, 11,6 Ah, 36 V, 417,6 Wh,"", ""Bremsen"": ""hydraulisch""}",-27%,N/A,1530.84,2025-04-16 12:43:32,"{""images"": [""https://www.lidl.de/assets/gcp65c49ff42b664028b197c404a8146f54.jpeg"", ""https://www.lidl.de/assets/gcp485481d6618d41caab3e81d6783a6754.jpeg"", ""https://www.lidl.de/assets/gcp8652284c49aa4f52af34324104604933.jpeg"", ""https://www.lidl.de/assets/gcp65c49ff42b664028b197c404a8146f54.jpeg"", ""https://www.lidl.de/assets/gcp485481d6618d41caab3e81d6783a6754.jpeg"", ""https://www.lidl.de/assets/gcp8652284c49aa4f52af34324104604933.jpeg"", ""https://www.lidl.de/assets/gcp65c49ff42b664028b197c404a8146f54.jpeg"", ""https://www.lidl.de/assets/gcp485481d6618d41caab3e81d6783a6754.jpeg"", ""https://www.lidl.de/assets/gcp8652284c49aa4f52af34324104604933.jpeg""]}",Multimedia
Haier,HWD90-B14939 Waschtrockner,"{""Waschen & Trocknen"": "": ja"", ""Maße"": "": ca. L 60 x B 60 x H 85 cm"", ""Energieverbrauch"": "": 259 kWh/Jahr""}",-40%,N/A,599.00,2025-04-16 12:43:33,"{""images"": [""https://www.lidl.de/assets/gcpde5c9fc0d71d438e99c5afc232e1d24d.jpg"", ""https://www.lidl.de/assets/gcp06f2968cc1d04ca6951609964b260606.jpg"", ""https://www.lidl.de/assets/gcpf76b41baa32b4c96994f371cc342baa1.jpg"", ""https://www.lidl.de/assets/gcpde5c9fc0d71d438e99c5afc232e1d24d.jpg"", ""https://www.lidl.de/assets/gcp06f2968cc1d04ca6951609964b260606.jpg"", ""https://www.lidl.de/assets/gcpf76b41baa32b4c96994f371cc342baa1.jpg"", ""https://www.lidl.de/assets/gcpde5c9fc0d71d438e99c5afc232e1d24d.jpg"", ""https://www.lidl.de/assets/gcp06f2968cc1d04ca6951609964b260606.jpg"", ""https://www.lidl.de/assets/gcpf76b41baa32b4c96994f371cc342baa1.jpg""]}",Multimedia
Classic Cantabile,"Digitalpiano »DP-220«, mit 3 Pedalen","{""Merkmal"": "": einfache Bedienung"", ""Geeignet für"": "": Einsteiger""}",-28%,N/A,519.00,2025-04-16 12:43:33,"{""images"": [""https://www.lidl.de/assets/gcp7e80ea58595d4224ab4ca5c19f42e2ff.jpg"", ""https://www.lidl.de/assets/gcpc3bcd86d31044cb3804b3dbb939d49ab.jpg"", ""https://www.lidl.de/assets/gcp127df96b0f804b869d805ba303291073.jpg"", ""https://www.lidl.de/assets/gcp7e80ea58595d4224ab4ca5c19f42e2ff.jpg"", ""https://www.lidl.de/assets/gcpc3bcd86d31044cb3804b3dbb939d49ab.jpg"", ""https://www.lidl.de/assets/gcp127df96b0f804b869d805ba303291073.jpg"", ""https://www.lidl.de/assets/gcp7e80ea58595d4224ab4ca5c19f42e2ff.jpg"", ""https://www.lidl.de/assets/gcpc3bcd86d31044cb3804b3dbb939d49ab.jpg"", ""https://www.lidl.de/assets/gcp127df96b0f804b869d805ba303291073.jpg""]}",Multimedia
TRONIC®,"Ladepad Qi® Single, 10 W","{""Funktion"": ""schnelles, kabelloses Laden von Qi®-fähigen Endgeräten"", ""Leistung"": ""10 W"", ""Merkmal"": ""LED-Indikatorleuchte""}",N/A,N/A,14.99,2025-04-16 12:43:33,"{""images"": [""https://www.lidl.de/assets/645db69647b9c021015c5bbddfab2b46.jpeg"", ""https://www.lidl.de/assets/gcp23bd086a912b4901ace1557fdafc4596.jpeg"", ""https://www.lidl.de/assets/645db69647b9c021015c5bbddfab2b46.jpeg"", ""https://www.lidl.de/assets/gcp23bd086a912b4901ace1557fdafc4596.jpeg"", ""https://www.lidl.de/assets/645db69647b9c021015c5bbddfab2b46.jpeg"", ""https://www.lidl.de/assets/gcp23bd086a912b4901ace1557fdafc4596.jpeg""]}",Multimedia
LG,"Waschmaschine »F4WV7090«, 9kg, Wifi","{""Nennkapazität"": ""9 kg"", ""Maße (B x H x T)"": ""ca. 60,0 x 85,0 x 56,5 cm""}",N/A,N/A,619.00,2025-04-16 12:43:33,"{""images"": [""https://www.lidl.de/assets/gcp557edfacb8874f338e49acb79f963462.jpeg"", ""https://www.lidl.de/assets/gcp1a2d0a5ef705498da2656381ac8a68c9.jpeg"", ""https://www.lidl.de/assets/gcp98df7cd3f22041c6b00fa8c9c11fb4c3.jpeg"", ""https://www.lidl.de/assets/gcp557edfacb8874f338e49acb79f963462.jpeg"", ""https://www.lidl.de/assets/gcp1a2d0a5ef705498da2656381ac8a68c9.jpeg"", ""https://www.lidl.de/assets/gcp98df7cd3f22041c6b00fa8c9c11fb4c3.jpeg"", ""https://www.lidl.de/assets/gcp557edfacb8874f338e49acb79f963462.jpeg"", ""https://www.lidl.de/assets/gcp1a2d0a5ef705498da2656381ac8a68c9.jpeg"", ""https://www.lidl.de/assets/gcp98df7cd3f22041c6b00fa8c9c11fb4c3.jpeg""]}",Multimedia
TELEFUNKEN,E-Bike City Multitalent RC845 28 Zoll weiß,"{""Reichweite"": ""100 km"", ""Akku"": ""Gepäckträger, 13 Ah, 36 V, 468 Wh,"", ""Bremsen"": ""mechanisch""}",-45%,N/A,987.05,2025-04-16 12:43:33,"{""images"": [""https://www.lidl.de/assets/gcpa24c5e8ce0fa4ab1999fd5c7c8d94d47.jpeg"", ""https://www.lidl.de/assets/gcpd428704149134fc7ac79f2cebfebd473.jpeg"", ""https://www.lidl.de/assets/gcp47ee7b44988b4e01807d5047be6ccb42.jpeg"", ""https://www.lidl.de/assets/gcpa24c5e8ce0fa4ab1999fd5c7c8d94d47.jpeg"", ""https://www.lidl.de/assets/gcpd428704149134fc7ac79f2cebfebd473.jpeg"", ""https://www.lidl.de/assets/gcp47ee7b44988b4e01807d5047be6ccb42.jpeg"", ""https://www.lidl.de/assets/gcpa24c5e8ce0fa4ab1999fd5c7c8d94d47.jpeg"", ""https://www.lidl.de/assets/gcpd428704149134fc7ac79f2cebfebd473.jpeg"", ""https://www.lidl.de/assets/gcp47ee7b44988b4e01807d5047be6ccb42.jpeg""]}",Multimedia
TELEFUNKEN,E-SUV-Bike SUV700 29 Zoll basaltgrau,"{""Reichweite"": ""120 km"", ""Akku"": ""Unterrohr, 20 Ah, 36 V, 720 Wh,"", ""Bremsen"": ""hydraulisch""}",-27%,N/A,1801.94,2025-04-16 12:43:33,"{""images"": [""https://www.lidl.de/assets/gcpbf16ed298f1241b3bf9cfadbf1dbefe0.jpeg"", ""https://www.lidl.de/assets/gcp7850f36c24ff4835b5d459edd028115e.jpeg"", ""https://www.lidl.de/assets/gcp4b256345d5cb4800abcde4745f1b1503.jpeg"", ""https://www.lidl.de/assets/gcpbf16ed298f1241b3bf9cfadbf1dbefe0.jpeg"", ""https://www.lidl.de/assets/gcp7850f36c24ff4835b5d459edd028115e.jpeg"", ""https://www.lidl.de/assets/gcp4b256345d5cb4800abcde4745f1b1503.jpeg"", ""https://www.lidl.de/assets/gcpbf16ed298f1241b3bf9cfadbf1dbefe0.jpeg"", ""https://www.lidl.de/assets/gcp7850f36c24ff4835b5d459edd028115e.jpeg"", ""https://www.lidl.de/assets/gcp4b256345d5cb4800abcde4745f1b1503.jpeg""]}",Multimedia
Piranha Gaming,"Gamingtisch, B 60 x T 110 x H 75 cm, schwarz","{""Merkmal"": "": mit zwei Kabeldurchführungen"", ""Maße"": "": L 110 x B 60 x H 75 cm""}",N/A,N/A,89.99,2025-04-16 12:43:33,"{""images"": [""https://www.lidl.de/assets/gcp5e65c678b9eb480aad5c3cdd99fece48.jpeg"", ""https://www.lidl.de/assets/gcpe0640b7248064e0d84ff0cf5f5b70778.jpeg"", ""https://www.lidl.de/assets/gcp8e1a4f067af44611b9f088b6f4a2ddb9.jpeg"", ""https://www.lidl.de/assets/gcp5e65c678b9eb480aad5c3cdd99fece48.jpeg"", ""https://www.lidl.de/assets/gcpe0640b7248064e0d84ff0cf5f5b70778.jpeg"", ""https://www.lidl.de/assets/gcp8e1a4f067af44611b9f088b6f4a2ddb9.jpeg"", ""https://www.lidl.de/assets/gcp5e65c678b9eb480aad5c3cdd99fece48.jpeg"", ""https://www.lidl.de/assets/gcpe0640b7248064e0d84ff0cf5f5b70778.jpeg"", ""https://www.lidl.de/assets/gcp8e1a4f067af44611b9f088b6f4a2ddb9.jpeg""]}",Multimedia
PHILIPS,Fusselrasierer »500 Series - GCA2000/80« mit abnehmbarem Behälter,"{""Betriebsart"": "": Batterie"", ""Besonderheit"": "": 3 verschiedene Lochgrößen""}",Billiger,N/A,11.99,2025-04-16 12:43:33,"{""images"": [""https://www.lidl.de/assets/gcpd22b3ac3b49f4077a7bdb7ba8168e355.jpg"", ""https://www.lidl.de/assets/gcp4336dd6a2263490b8d5a55b09c30a167.jpg"", ""https://www.lidl.de/assets/gcp09526c61bcaf439383e021e808113e0c.jpg"", ""https://www.lidl.de/assets/gcpd22b3ac3b49f4077a7bdb7ba8168e355.jpg"", ""https://www.lidl.de/assets/gcp4336dd6a2263490b8d5a55b09c30a167.jpg"", ""https://www.lidl.de/assets/gcp09526c61bcaf439383e021e808113e0c.jpg"", ""https://www.lidl.de/assets/gcpd22b3ac3b49f4077a7bdb7ba8168e355.jpg"", ""https://www.lidl.de/assets/gcp4336dd6a2263490b8d5a55b09c30a167.jpg"", ""https://www.lidl.de/assets/gcp09526c61bcaf439383e021e808113e0c.jpg""]}",Multimedia
TELEFUNKEN,"E-SUV-Bike SUV500 27,5 Zoll basaltgrau","{""Reichweite"": ""100 km"", ""Akku"": ""Unterrohr, 13 Ah, 36 V, 468 Wh,"", ""Bremsen"": ""hydraulisch""}",-27%,N/A,1445.71,2025-04-16 12:43:33,"{""images"": [""https://www.lidl.de/assets/gcp9443fe375f8c4b7fadf183c2dc9cb227.jpeg"", ""https://www.lidl.de/assets/gcpfe6255991405452b83bcfb8fce9042f0.jpeg"", ""https://www.lidl.de/assets/gcpd452e746e2124218a07a670584277803.jpeg"", ""https://www.lidl.de/assets/gcp9443fe375f8c4b7fadf183c2dc9cb227.jpeg"", ""https://www.lidl.de/assets/gcpfe6255991405452b83bcfb8fce9042f0.jpeg"", ""https://www.lidl.de/assets/gcpd452e746e2124218a07a670584277803.jpeg"", ""https://www.lidl.de/assets/gcp9443fe375f8c4b7fadf183c2dc9cb227.jpeg"", ""https://www.lidl.de/assets/gcpfe6255991405452b83bcfb8fce9042f0.jpeg"", ""https://www.lidl.de/assets/gcpd452e746e2124218a07a670584277803.jpeg""]}",Multimedia
Xiaomi,Truclean W10 Ultra Wet Dry Vacuum EU »B305GL«,"{""Leistung"": ""220 W"", ""Laufzeit"": "": 35 min""}",-22%,N/A,618.85,2025-04-16 12:43:33,"{""images"": [""https://www.lidl.de/assets/gcpdea4d65de1264a95aa8c70a87150bf04.jpeg"", ""https://www.lidl.de/assets/gcp1c3db56a88f84a3d9d1b1961c8e488ba.jpeg"", ""https://www.lidl.de/assets/gcp61600de12c11429ab97cde6b2fa3584f.jpeg"", ""https://www.lidl.de/assets/gcpdea4d65de1264a95aa8c70a87150bf04.jpeg"", ""https://www.lidl.de/assets/gcp1c3db56a88f84a3d9d1b1961c8e488ba.jpeg"", ""https://www.lidl.de/assets/gcp61600de12c11429ab97cde6b2fa3584f.jpeg"", ""https://www.lidl.de/assets/gcpdea4d65de1264a95aa8c70a87150bf04.jpeg"", ""https://www.lidl.de/assets/gcp1c3db56a88f84a3d9d1b1961c8e488ba.jpeg"", ""https://www.lidl.de/assets/gcp61600de12c11429ab97cde6b2fa3584f.jpeg""]}",Multimedia
TELEFUNKEN,E-Bike City Multitalent RC835 28 Zoll weiß,"{""Reichweite"": ""100 km"", ""Akku"": ""Gepäckträger, 13 Ah, 36 V, 468 Wh,"", ""Bremsen"": ""mechanisch""}",-43%,N/A,967.04,2025-04-16 12:43:33,"{""images"": [""https://www.lidl.de/assets/gcp37e68d024feb440b940bd260cafbc30e.jpeg"", ""https://www.lidl.de/assets/gcp85a7f775fdb748779a5ed16ba8cf923a.jpeg"", ""https://www.lidl.de/assets/gcpdb3f1b4660f4458c9a28f26febb5578a.jpeg"", ""https://www.lidl.de/assets/gcp37e68d024feb440b940bd260cafbc30e.jpeg"", ""https://www.lidl.de/assets/gcp85a7f775fdb748779a5ed16ba8cf923a.jpeg"", ""https://www.lidl.de/assets/gcpdb3f1b4660f4458c9a28f26febb5578a.jpeg"", ""https://www.lidl.de/assets/gcp37e68d024feb440b940bd260cafbc30e.jpeg"", ""https://www.lidl.de/assets/gcp85a7f775fdb748779a5ed16ba8cf923a.jpeg"", ""https://www.lidl.de/assets/gcpdb3f1b4660f4458c9a28f26febb5578a.jpeg""]}",Multimedia
Schellenberg,Funk-Zeitschaltuhr Premium,"{""Funkreichweite im Gebäude"": ""20 m"", ""Funkreichweite im Freifeld"": ""100 m""}",-29%,N/A,70.63,2025-04-16 12:43:33,"{""images"": [""https://www.lidl.de/assets/gcp59a2d45d3dd34923bde981c494bb459c.jpg"", ""https://www.lidl.de/assets/gcp254cf0297fa448579b73539d1039bc4f.jpeg"", ""https://www.lidl.de/assets/gcpa15922a2c2cb4cfb80da74146da025e3.jpeg"", ""https://www.lidl.de/assets/gcp59a2d45d3dd34923bde981c494bb459c.jpg"", ""https://www.lidl.de/assets/gcp254cf0297fa448579b73539d1039bc4f.jpeg"", ""https://www.lidl.de/assets/gcpa15922a2c2cb4cfb80da74146da025e3.jpeg"", ""https://www.lidl.de/assets/gcp59a2d45d3dd34923bde981c494bb459c.jpg"", ""https://www.lidl.de/assets/gcp254cf0297fa448579b73539d1039bc4f.jpeg"", ""https://www.lidl.de/assets/gcpa15922a2c2cb4cfb80da74146da025e3.jpeg""]}",Multimedia
TELEFUNKEN,"E-SUV-Bike SUV710 27,5 Zoll basaltgrau","{""Reichweite"": ""120 km"", ""Akku"": ""Unterrohr, 20 Ah, 36 V, 720 Wh,"", ""Bremsen"": ""hydraulisch""}",-20%,N/A,2076.05,2025-04-16 12:43:33,"{""images"": [""https://www.lidl.de/assets/gcp96fe368c7d524da796e7dc3863b3e58b.jpeg"", ""https://www.lidl.de/assets/gcp76b33fe75988498680de1a9322f3feb2.jpeg"", ""https://www.lidl.de/assets/gcp5609ca5741ce4c05bcf6b284a15a5883.jpeg"", ""https://www.lidl.de/assets/gcp96fe368c7d524da796e7dc3863b3e58b.jpeg"", ""https://www.lidl.de/assets/gcp76b33fe75988498680de1a9322f3feb2.jpeg"", ""https://www.lidl.de/assets/gcp5609ca5741ce4c05bcf6b284a15a5883.jpeg"", ""https://www.lidl.de/assets/gcp96fe368c7d524da796e7dc3863b3e58b.jpeg"", ""https://www.lidl.de/assets/gcp76b33fe75988498680de1a9322f3feb2.jpeg"", ""https://www.lidl.de/assets/gcp5609ca5741ce4c05bcf6b284a15a5883.jpeg""]}",Multimedia
SILVERCREST® PERSONAL CARE,"Fitness Armband »SAS 89«, mit Pulsmessung und Farbdisplay (Rosé)","{""Funktion"": ""Pulsmessung"", ""Speicherkapazität"": ""30 Tage"", ""Handgelenkumfang"": ""14,5–21 cm""}",-28%,N/A,19.99,2025-04-16 12:43:33,"{""images"": [""https://www.lidl.de/assets/gcpc7734893a10d462485cf0c67e1635941.jpeg"", ""https://www.lidl.de/assets/gcp1396f74246244f9ea7a36066d50b7886.jpeg"", ""https://www.lidl.de/assets/gcpb21fc504590a4cbaa2f25c02e0e3b4f5.jpeg"", ""https://www.lidl.de/assets/gcpc7734893a10d462485cf0c67e1635941.jpeg"", ""https://www.lidl.de/assets/gcp1396f74246244f9ea7a36066d50b7886.jpeg"", ""https://www.lidl.de/assets/gcpb21fc504590a4cbaa2f25c02e0e3b4f5.jpeg"", ""https://www.lidl.de/assets/gcpc7734893a10d462485cf0c67e1635941.jpeg"", ""https://www.lidl.de/assets/gcp1396f74246244f9ea7a36066d50b7886.jpeg"", ""https://www.lidl.de/assets/gcpb21fc504590a4cbaa2f25c02e0e3b4f5.jpeg""]}",Multimedia
